postcode,oa11cd,lsoa11cd,msoa11cd,msoa11hclnm,wd19cd,wd19nm,lon,lat
M160LW,E00031137,E01006145,E02001262,Firswood,E05000832,Longford,-2.275654,53.458091
M160LX,E00030977,E01006114,E02001262,Firswood,E05000832,Longford,-2.278246,53.455911
M160LY,E00030977,E01006114,E02001262,Firswood,E05000832,Longford,-2.277608,53.455104
M160LZ,E00030974,E01006114,E02001262,Firswood,E05000832,Longford,-2.276888,53.455537
M160NA,E00030974,E01006114,E02001262,Firswood,E05000832,Longford,-2.275413,53.455684
M160NB,E00031376,E01006188,E02001259,Old Trafford,E05000832,Longford,-2.275474,53.46043
M160ND,E00031376,E01006188,E02001259,Old Trafford,E05000832,Longford,-2.275029,53.459056
M160NE,E00031137,E01006145,E02001262,Firswood,E05000832,Longford,-2.275568,53.458632
M160NF,E00030974,E01006114,E02001262,Firswood,E05000832,Longford,-2.275686,53.455998
M160NG,E00031137,E01006145,E02001262,Firswood,E05000832,Longford,-2.276406,53.457776
M160NH,E00031137,E01006145,E02001262,Firswood,E05000832,Longford,-2.276819,53.458827
M160NJ,E00031137,E01006145,E02001262,Firswood,E05000832,Longford,-2.278167,53.459992
M160NL,E00031118,E01006145,E02001262,Firswood,E05000832,Longford,-2.282599,53.456062
M160NN,E00031137,E01006145,E02001262,Firswood,E05000832,Longford,-2.278507,53.458922
M160NP,E00031137,E01006145,E02001262,Firswood,E05000832,Longford,-2.281771,53.458357
M160NQ,E00031110,E01006145,E02001262,Firswood,E05000832,Longford,-2.276949,53.457883
M160NR,E00031137,E01006145,E02001262,Firswood,E05000832,Longford,-2.280723,53.459294
M160NS,E00031110,E01006145,E02001262,Firswood,E05000832,Longford,-2.278377,53.45752
M160NT,E00031110,E01006145,E02001262,Firswood,E05000832,Longford,-2.280693,53.457065
M160NU,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M160NW,E00031110,E01006145,E02001262,Firswood,E05000832,Longford,-2.278742,53.458013
M160NX,E00031110,E01006145,E02001262,Firswood,E05000832,Longford,-2.28158,53.45682
M160NY,E00031112,E01006145,E02001262,Firswood,E05000832,Longford,-2.284586,53.455914
M160NZ,E00031376,E01006188,E02001259,Old Trafford,E05000832,Longford,-2.275413,53.460349
M160PA,E00031374,E01006186,E02001261,Gorse Hill,E05000832,Longford,-2.28461,53.45951
M160PB,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M160PD,E00031374,E01006186,E02001261,Gorse Hill,E05000832,Longford,-2.285001,53.459437
M160PE,E00031137,E01006145,E02001262,Firswood,E05000832,Longford,-2.278915,53.461526
M160PF,E00031370,E01006188,E02001259,Old Trafford,E05000825,Clifford,-2.276525,53.462279
M160PG,E00031374,E01006186,E02001261,Gorse Hill,E05000832,Longford,-2.284235,53.459762
M160PH,E00031137,E01006145,E02001262,Firswood,E05000832,Longford,-2.280104,53.461318
M160PJ,E00030948,E01006114,E02001262,Firswood,E05000832,Longford,-2.277112,53.452921
M160PL,E00031374,E01006186,E02001261,Gorse Hill,E05000832,Longford,-2.281938,53.460855
M160PN,E00031374,E01006186,E02001261,Gorse Hill,E05000832,Longford,-2.282058,53.4608
M160PP,E00031374,E01006186,E02001261,Gorse Hill,E05000832,Longford,-2.282328,53.460648
M160PQ,E00031374,E01006186,E02001261,Gorse Hill,E05000832,Longford,-2.283606,53.460186
M160PR,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M160PS,E00031376,E01006188,E02001259,Old Trafford,E05000832,Longford,-2.275574,53.459531
M160PT,E00031374,E01006186,E02001261,Gorse Hill,E05000832,Longford,-2.286292,53.458795
M160PU,E00031112,E01006145,E02001262,Firswood,E05000832,Longford,-2.285023,53.458178
M160PW,E00031137,E01006145,E02001262,Firswood,E05000832,Longford,-2.280956,53.460336
M160PX,E00031112,E01006145,E02001262,Firswood,E05000832,Longford,-2.287336,53.457273
M160PY,E00030948,E01006114,E02001262,Firswood,E05000832,Longford,-2.277066,53.452813
M160PZ,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M160QA,E00031370,E01006188,E02001259,Old Trafford,E05000832,Longford,-2.275139,53.462174
M160QB,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M160QD,E00031374,E01006186,E02001261,Gorse Hill,E05000832,Longford,-2.285006,53.46012
M160QE,E00030948,E01006114,E02001262,Firswood,E05000832,Longford,-2.277112,53.452921
M160QF,E00031374,E01006186,E02001261,Gorse Hill,E05000832,Longford,-2.283606,53.460186
M160QG,E00031368,E01006186,E02001261,Gorse Hill,E05000829,Gorse Hill,-2.2886320000000002,53.46181
M160QH,E00031368,E01006186,E02001261,Gorse Hill,E05000829,Gorse Hill,-2.289153,53.463094
M160QJ,E00031370,E01006188,E02001259,Old Trafford,E05000832,Longford,-2.27398,53.462321
M160QL,E00031370,E01006188,E02001259,Old Trafford,E05000832,Longford,-2.275846,53.462047
M160QN,E00031370,E01006188,E02001259,Old Trafford,E05000832,Longford,-2.27565,53.462047
M160QP,E00031370,E01006188,E02001259,Old Trafford,E05000832,Longford,-2.28011,53.462217
M160QQ,E00031374,E01006186,E02001261,Gorse Hill,E05000832,Longford,-2.286462,53.459442
M160QR,E00030948,E01006114,E02001262,Firswood,E05000832,Longford,-2.277158,53.453082
M160QS,E00031368,E01006186,E02001261,Gorse Hill,E05000832,Longford,-2.286295,53.461492
M160QT,E00031368,E01006186,E02001261,Gorse Hill,E05000832,Longford,-2.286001,53.460243
M160QU,E00031368,E01006186,E02001261,Gorse Hill,E05000832,Longford,-2.286128,53.461304
M160QW,E00031370,E01006188,E02001259,Old Trafford,E05000825,Clifford,-2.276587,53.46245
M160QX,E00031374,E01006186,E02001261,Gorse Hill,E05000832,Longford,-2.286341,53.459272
M160QY,E00031374,E01006186,E02001261,Gorse Hill,E05000832,Longford,-2.286116,53.459506
M160QZ,E00030948,E01006114,E02001262,Firswood,E05000832,Longford,-2.277081,53.452804
M160RA,E00031368,E01006186,E02001261,Gorse Hill,E05000829,Gorse Hill,-2.291032,53.462559
M160RB,E00031137,E01006145,E02001262,Firswood,E05000832,Longford,-2.277053,53.459959
M160RD,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M160RE,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M160RF,E00031112,E01006145,E02001262,Firswood,E05000832,Longford,-2.28761,53.457705
M160RG,E00031371,E01006186,E02001261,Gorse Hill,E05000829,Gorse Hill,-2.292153,53.461289
M160RH,E00030948,E01006114,E02001262,Firswood,E05000832,Longford,-2.277066,53.452813
M160RJ,E00031368,E01006186,E02001261,Gorse Hill,E05000829,Gorse Hill,-2.294207,53.464312
M160RL,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M160RN,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M160RP,E00031368,E01006186,E02001261,Gorse Hill,E05000832,Longford,-2.283943,53.461137
M160RQ,E00030948,E01006114,E02001262,Firswood,E05000832,Longford,-2.277066,53.452813
M160RR,E00031368,E01006186,E02001261,Gorse Hill,E05000832,Longford,-2.283116,53.461311
M160RS,E00031374,E01006186,E02001261,Gorse Hill,E05000832,Longford,-2.28611,53.458607
M160RT,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M160RU,E00031374,E01006186,E02001261,Gorse Hill,E05000832,Longford,-2.286857,53.45999
M160RW,E00031368,E01006186,E02001261,Gorse Hill,E05000832,Longford,-2.282366,53.461699
M160RX,E00031368,E01006186,E02001261,Gorse Hill,E05000832,Longford,-2.287757,53.461668
M160RY,E00031370,E01006188,E02001259,Old Trafford,E05000832,Longford,-2.279991,53.462541
M160RZ,E00031374,E01006186,E02001261,Gorse Hill,E05000832,Longford,-2.286857,53.45999
M160SA,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M160SB,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M160SD,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M160SE,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M160SF,E00030949,E01006114,E02001262,Firswood,E05000832,Longford,-2.27372,53.452344
M160SG,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M160SH,E00031124,E01006146,E02001262,Firswood,E05000832,Longford,-2.279341,53.450596
M160SJ,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M160SL,E00030948,E01006114,E02001262,Firswood,E05000832,Longford,-2.277158,53.453082
M160SN,E00031368,E01006186,E02001261,Gorse Hill,E05000832,Longford,-2.286347,53.462454
M160SP,E00031374,E01006186,E02001261,Gorse Hill,E05000832,Longford,-2.285497,53.45922
M160SQ,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M160SR,E00031374,E01006186,E02001261,Gorse Hill,E05000832,Longford,-2.286292,53.458795
M160SS,E00031370,E01006188,E02001259,Old Trafford,E05000832,Longford,-2.28011,53.462217
M160ST,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M160SU,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M160SW,E00031370,E01006188,E02001259,Old Trafford,E05000832,Longford,-2.28079,53.462539
M160SX,E00030948,E01006114,E02001262,Firswood,E05000832,Longford,-2.277066,53.452813
M160SY,E00031374,E01006186,E02001261,Gorse Hill,E05000832,Longford,-2.286857,53.45999
M160SZ,E00031187,E01006157,E02001264,Trafford Park East & Sevenways,E05000829,Gorse Hill,-2.289206,53.464352
M160TA,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M160TB,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M160TD,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M160TE,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M160TF,E00030948,E01006114,E02001262,Firswood,E05000832,Longford,-2.277112,53.452921
M160TG,E00031370,E01006188,E02001259,Old Trafford,E05000832,Longford,-2.276162,53.461947
M160TH,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M160TJ,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M160TL,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M160TN,E00030948,E01006114,E02001262,Firswood,E05000832,Longford,-2.277158,53.453082
M160TP,E00031118,E01006145,E02001262,Firswood,E05000832,Longford,-2.283461,53.454397
M160TQ,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M160TR,E00031137,E01006145,E02001262,Firswood,E05000832,Longford,-2.277052,53.459976
M160TS,E00030948,E01006114,E02001262,Firswood,E05000832,Longford,-2.277158,53.453082
M160TT,E00031316,E01006184,E02001266,Lostock & Stretford Meadows,E05000836,Stretford,-2.316901,53.435212
M160TU,E00031137,E01006145,E02001262,Firswood,E05000832,Longford,-2.277052,53.459976
M160TW,E00031137,E01006145,E02001262,Firswood,E05000832,Longford,-2.282802,53.459433
M160TX,E00031137,E01006145,E02001262,Firswood,E05000832,Longford,-2.27858,53.458625
M160TY,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457338
M160TZ,E00030948,E01006114,E02001262,Firswood,E05000832,Longford,-2.277158,53.453082
M160UB,E00031376,E01006188,E02001259,Old Trafford,E05000832,Longford,-2.275289,53.459782
M160UD,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M160UE,E00031374,E01006186,E02001261,Gorse Hill,E05000832,Longford,-2.284835,53.459454
M160UJ,E00030949,E01006114,E02001262,Firswood,E05000832,Longford,-2.2752,53.452961
M160UL,E00030948,E01006114,E02001262,Firswood,E05000832,Longford,-2.277112,53.452921
M160UQ,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M160UR,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M160US,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M160UT,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M160UU,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M160UW,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M160UX,E00031124,E01006146,E02001262,Firswood,E05000832,Longford,-2.27969,53.451027
M160UY,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M160UZ,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M160WA,E00030974,E01006114,E02001262,Firswood,E05000832,Longford,-2.276151,53.455718
M160WB,E00030974,E01006114,E02001262,Firswood,E05000832,Longford,-2.277056,53.455932
M160WD,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M160WE,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M160WF,E00031137,E01006145,E02001262,Firswood,E05000832,Longford,-2.277588,53.461198
M160WG,E00031112,E01006145,E02001262,Firswood,E05000832,Longford,-2.282742,53.457222
M160WH,E00031137,E01006145,E02001262,Firswood,E05000832,Longford,-2.277708,53.461144
M160WJ,E00031137,E01006145,E02001262,Firswood,E05000832,Longford,-2.276915,53.459582
M160WL,E00031137,E01006145,E02001262,Firswood,E05000832,Longford,-2.276505,53.459214
M160WN,E00031110,E01006145,E02001262,Firswood,E05000832,Longford,-2.277671,53.457728
M160WP,E00030977,E01006114,E02001262,Firswood,E05000832,Longford,-2.277769,53.45664
M160WQ,E00030977,E01006114,E02001262,Firswood,E05000832,Longford,-2.277679,53.456739
M160WR,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M160WS,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M160WT,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M160WU,E00031118,E01006145,E02001262,Firswood,E05000832,Longford,-2.282599,53.456027
M160WW,E00031110,E01006145,E02001262,Firswood,E05000832,Longford,-2.277772,53.457054
M160WX,E00031110,E01006145,E02001262,Firswood,E05000832,Longford,-2.282068,53.457745
M160WY,E00031110,E01006145,E02001262,Firswood,E05000832,Longford,-2.280693,53.457065
M160WZ,E00031118,E01006145,E02001262,Firswood,E05000832,Longford,-2.283381,53.455872
M160XA,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M160XB,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M160XD,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M160XE,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M160XF,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M160XG,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M160XH,E00030948,E01006114,E02001262,Firswood,E05000832,Longford,-2.277158,53.453082
M160XJ,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M160XL,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M160XN,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M160XP,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M160XQ,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M160XR,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M160XS,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M160XT,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M160XU,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M160XW,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M160XX,E00031374,E01006186,E02001261,Gorse Hill,E05000832,Longford,-2.287086,53.460349
M160XY,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M160XZ,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M160YA,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M160YB,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M160YD,E00031370,E01006188,E02001259,Old Trafford,E05000825,Clifford,-2.276085,53.466531
M160YG,E00031118,E01006145,E02001262,Firswood,E05000832,Longford,-2.279825,53.455664
M160YJ,E00030948,E01006114,E02001262,Firswood,E05000832,Longford,-2.277081,53.452804
M160YP,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M160YQ,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M160YR,E00031374,E01006186,E02001261,Gorse Hill,E05000832,Longford,-2.284235,53.459771
M160YS,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M160YT,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M160YU,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M160YW,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M160YX,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M160YY,E00031374,E01006186,E02001261,Gorse Hill,E05000832,Longford,-2.284235,53.459771
M160YZ,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M160ZA,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M160ZB,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M160ZD,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M160ZE,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M160ZF,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M160ZG,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M160ZH,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M160ZJ,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M160ZX,E00030973,E01006110,E02001259,Old Trafford,E05000825,Clifford,-2.262773,53.457321
M161AA,E00031118,E01006145,E02001262,Firswood,E05000832,Longford,-2.28308,53.455918
M161AB,E00031118,E01006145,E02001262,Firswood,E05000832,Longford,-2.28308,53.455918
M161AE,E00031118,E01006145,E02001262,Firswood,E05000832,Longford,-2.28308,53.455918
M161AF,E00031118,E01006145,E02001262,Firswood,E05000832,Longford,-2.28308,53.455918
M161AG,E00031118,E01006145,E02001262,Firswood,E05000832,Longford,-2.28308,53.455918
M161AJ,E00031118,E01006145,E02001262,Firswood,E05000832,Longford,-2.28308,53.455918
M161AL,E00031118,E01006145,E02001262,Firswood,E05000832,Longford,-2.28308,53.455918
M161AR,E00031118,E01006145,E02001262,Firswood,E05000832,Longford,-2.28308,53.455918
M161AU,E00031118,E01006145,E02001262,Firswood,E05000832,Longford,-2.28308,53.455918
M161AX,E00031118,E01006145,E02001262,Firswood,E05000832,Longford,-2.28308,53.455918
M161BA,E00031118,E01006145,E02001262,Firswood,E05000832,Longford,-2.28308,53.455918
M161BG,E00031118,E01006145,E02001262,Firswood,E05000832,Longford,-2.28308,53.455918
M161BH,E00031118,E01006145,E02001262,Firswood,E05000832,Longford,-2.28308,53.455918
M161BJ,E00031118,E01006145,E02001262,Firswood,E05000832,Longford,-2.28308,53.455918
M161BL,E00031118,E01006145,E02001262,Firswood,E05000832,Longford,-2.28308,53.455918
M161BN,E00031118,E01006145,E02001262,Firswood,E05000832,Longford,-2.28308,53.455918
M161BS,E00031118,E01006145,E02001262,Firswood,E05000832,Longford,-2.28308,53.455918
M161DS,E00031118,E01006145,E02001262,Firswood,E05000832,Longford,-2.28308,53.455918
M161FR,E00031118,E01006145,E02001262,Firswood,E05000832,Longford,-2.28308,53.455918
M161HY,E00031118,E01006145,E02001262,Firswood,E05000832,Longford,-2.28308,53.455918
M161HZ,E00031118,E01006145,E02001262,Firswood,E05000832,Longford,-2.28308,53.455918
M161JP,E00031118,E01006145,E02001262,Firswood,E05000832,Longford,-2.28308,53.455918
